URL,SIZE (BYTES),NO OF OUTLINKS,CONTENT-TYPE
https://www.dailymail.co.uk/news/article-6007663/America-talking-Taliban-bid-end-17-years-Afghanistan-war.html,537843,967,text/html
https://www.dailymail.co.uk/news/article-5381535/ISIS-stabber-attended-uni-extremists.html,557183,1009,text/html
https://www.dailymail.co.uk/news/article-5928423/Swedish-WAGs-champagne-flowing-cheer-husbands.html,545323,980,text/html
https://www.dailymail.co.uk/news/article-6296817/Surrey-cleaner-39-claims-son-love-child-108m-lottery-winner.html?ico=amp-comments-viewall,528525,964,text/html
https://www.dailymail.co.uk/news/article-6292301/amp/Hate-preacher-Anjem-Choudary-got-radical-jail-free-tomorrow.html,299763,764,text/html
https://www.dailymail.co.uk/news/article-5505549/ISIS-forces-two-young-boys-help-execute-captured-Afghans.html,527217,964,text/html
https://www.dailymail.co.uk/news/article-6545869/Rich-aunt-Syrias-dictator-secretly-allowed-live-UK.html?ico=amp-comments-addcomment,526507,965,text/html
https://www.dailymail.co.uk/news/article-5380959/amp/Devastated-Iraq-seeks-90-billion-reconstruction.html,290743,766,text/html
https://www.dailymail.co.uk/news/article-6721227/Minnesota-man-survived-blizzard-diagnosed-kidney-cancer-recovering-hospital.html?ico=amp-comments-addcomment,533706,969,text/html
https://www.dailymail.co.uk/news/article-6074157/amp/Far-right-Sweden-Democrat-party-neo-Nazi-roots-plot-downfall-socialist-government.html?ico=amp_articleRelated,284193,766,text/html
https://www.dailymail.co.uk/news/article-6074157/amp/Far-right-Sweden-Democrat-party-neo-Nazi-roots-plot-downfall-socialist-government.html,284193,766,text/html
https://www.dailymail.co.uk/news/article-6209915/Distracted-Boyfriend-meme-sexist-rules-Swedish-advertising-ombudsmen.html,529095,963,text/html
https://www.dailymail.co.uk/news/article-6687635/amp/Embattled-faces-bid-kill-Brexit-deal-WEEKS.html,289558,767,text/html
https://www.dailymail.co.uk/news/article-4801896/Emotional-tourists-locals-return-Las-Ramblas.html,269841,297,text/html
https://www.dailymail.co.uk/news/article-5722815/Canadian-woman-launches-racist-foul-mouthed-tirade-four-men-Afghanistan-Dennys.html,544196,972,text/html
https://www.dailymail.co.uk/news/article-6512243/amp/ISIS-executed-700-Syrian-prisoners-past-two-months-says-human-rights-group.html?ico=amp_articleRelated,275252,760,text/html
https://www.dailymail.co.uk/news/article-6687299/Theresa-win-Parliament-approval-Brexit-deal-guarantees-referendum.html,535333,963,text/html
https://www.dailymail.co.uk/news/article-6205343/Swedens-Prime-Minister-ousted-vote-no-confidence.html,526970,964,text/html
https://www.dailymail.co.uk/news/article-6143293/Swedish-far-right-leader-receives-death-threat-letter-ISIS-flag-days-election.html?ico=amp-comments-viewall,579109,980,text/html
https://www.dailymail.co.uk/news/article-6150165/Child-star-new-John-Lewis-advert-Charlton-Taylor-Rhyl-lost-father-Afghanistan.html,528707,962,text/html
https://www.dailymail.co.uk/news/article-6540819/amp/Graham-says-Trump-slowing-planned-withdrawal-Syria.html?ico=amp_articleRelated,276174,763,text/html
https://www.dailymail.co.uk/news/article-6495483/amp/US-backed-fighters-capture-largest-remaining-town-held-ISIS-Syria-fierce-fighting.html?ico=amp_articleRelated,279059,765,text/html
https://www.dailymail.co.uk/news/article-5925369/Editors-frontman-vents-frustration-BST-Hyde-Park-organisers-refuse-England-game.html,537933,967,text/html
https://www.dailymail.co.uk/news/article-6139045/amp/Make-Sweden-great-Swedish-anti-immigration-party-adopts-Trumps-slogan-ahead-elections.html?ico=amp_articleRelated,295946,766,text/html
https://www.dailymail.co.uk/news/article-6071997/Muslim-couple-denied-Swiss-citizenship-refuse-shake-hands-opposite-sex.html,529545,963,text/html
https://www.dailymail.co.uk/news/article-4585098/The-moment-ISIS-terrorists-storm-Iran-s-parliament.html,568293,988,text/html
https://www.dailymail.co.uk/news/article-6585793/Jeff-Bezos-reportedly-shared-wifes-pillow-talk-lover-Lauren-Sanchez.html,556766,985,text/html
https://www.dailymail.co.uk/news/article-5554677/Afghanistan-veteran-Nick-Carter-Britains-new-military-chief.html,525137,961,text/html
https://www.dailymail.co.uk/news/article-6573401/Kurdish-fighters-capture-eight-foreign-jihadists-including-teenager-Syria.html?ico=amp-comments-viewall,529150,964,text/html
https://www.dailymail.co.uk/news/article-6143293/Swedish-far-right-leader-receives-death-threat-letter-ISIS-flag-days-election.html?ico=amp-comments-addcomment,579109,980,text/html
https://www.dailymail.co.uk/news/article-5858063/Four-people-injured-shooting-outside-police-station-Swedish-city-Malmo.html,527481,961,text/html
https://www.dailymail.co.uk/news/article-6573401/Kurdish-fighters-capture-eight-foreign-jihadists-including-teenager-Syria.html?ico=amp-comments-addcomment,529150,964,text/html
https://www.dailymail.co.uk/news/article-6418335/Eels-players-questioned-Jarryd-Haynes-alleged-sexual-assault-bit-womans-genitals.html,537238,968,text/html
https://www.dailymail.co.uk/news/article-6130061/amp/Anti-migrant-mood-boosts-far-right-party-Swedish-election.html?ico=amp_articleRelated,298307,765,text/html
https://www.dailymail.co.uk/news/article-5827979/Translators-served-alongside-British-troops-win-right-come-UK-years-uncertainty.html,535427,963,text/html
https://www.dailymail.co.uk/news/article-6587597/Attorney-says-Bezos-137billion-split-resolved-swiftly-theyre-RICH.html,536510,962,text/html
https://www.dailymail.co.uk/news/article-6415797/Message-Jarryd-Haynes-alleged-sex-assault-victim-sent-bite-left-needing-surgery.html,543820,972,text/html
https://www.dailymail.co.uk/news/article-6590059/amp/Jeff-Bezos-honored-16th-Annual-Living-Legends-Aviation-Awards.html,286185,767,text/html
https://www.dailymail.co.uk/news/article-6058269/Sweden-car-firebombing-Masked-youth-gangs-coordinated-attacks-social-media-police-say.html,545494,966,text/html
https://www.dailymail.co.uk/news/article-5730125/amp/ISIS-leader-responsible-pilot-burned-alive-cage-captured.html,286712,767,text/html
https://www.dailymail.co.uk/news/article-6179075/Sam-Burgess-thanks-strong-pregnant-wife-Phoebe-standing-following-sexting-scandal.html,543361,973,text/html
https://www.dailymail.co.uk/news/article-5673271/Journalists-covering-Afghanistan-bomb-blast-killed-second-explosion.html,193965,185,text/html
https://www.dailymail.co.uk/news/article-5587721/A-family-15-Afghans-claim-shared-three-bedroom-Grenfell-flat.html,540070,962,text/html
https://www.dailymail.co.uk/news/article-6477475/amp/NRL-star-Jarryd-Hayne-faces-court-accused-sexually-assaulting-26-year-old-woman.html,277283,764,text/html
https://www.dailymail.co.uk/news/article-5569331/SAS-sniper-killed-roadside-bomb-lured-trap-fighting-ISIS.html,527845,967,text/html
https://www.dailymail.co.uk/news/article-5888647/Adventurer-pitches-tent-130ft-high-Swedish-industrial-chimney.html,525729,957,text/html
https://www.dailymail.co.uk/news/article-5477901/Rebels-holding-British-jihadi-say-ready-try-Syria.html,537220,974,text/html
https://www.dailymail.co.uk/news/article-5933923/Pompeo-pushes-peace-talks-unannounced-trip-Afghanistan.html,527901,962,text/html
https://www.dailymail.co.uk/news/article-5783141/Home-Office-make-U-turn-deporting-Afghan-teachers-family.html,523316,962,text/html
https://www.dailymail.co.uk/news/article-6298751/Swedish-activist-forced-flight-cancelled-stop-Afghan-man-deported-INDICTED.html,539591,974,text/html
https://www.dailymail.co.uk/news/article-6182713/Fresh-twist-woman-centre-Sam-Burgess-NRL-sexting-scandal-refuses-answer-questions.html,538196,972,text/html
https://www.dailymail.co.uk/news/article-5478207/amp/Former-ISIS-child-soldiers-draw-suicide-belts-killings.html,298107,766,text/html
https://www.dailymail.co.uk/news/article-5591187/British-SAS-soldiers-killed-12-jihadis-revenge-attack-death-Matt-Tonroe.html,527074,963,text/html
https://www.dailymail.co.uk/news/article-5502789/amp/Man-mugged-two-Irish-men-arriving-Tinder-date.html?ico=amp_articleRelated,276060,764,text/html
https://www.dailymail.co.uk/news/article-6302487/US-Army-Brigadier-General-injured-Afghanistan-bodyguard-opened-fire-officials.html,543986,966,text/html
https://www.dailymail.co.uk/news/article-6183737/amp/Rabbitohs-footy-star-broke-girlfriends-mates-gate-fit-rage-fined.html,275763,765,text/html
https://www.dailymail.co.uk/news/article-5593025/Former-commando-opens-life-Afghanistan-battles-PTSD.html,529365,964,text/html
https://www.dailymail.co.uk/news/article-5474883/Parsons-Green-bomber-Iraqi-asylum-seeker-Ahmed-Hassan-court.html,532429,964,text/html
https://www.dailymail.co.uk/news/article-6151361/Sweden-faces-political-chaos-surge-far-right-votes-leaves-no-clear-majority.html,196228,207,text/html
https://www.dailymail.co.uk/news/article-6696559/amp/VICE-founder-Shane-Smith-routinely-takes-private-jets-Vegas-gamble-tipping-100-000.html,280649,766,text/html
https://www.dailymail.co.uk/news/article-5856291/Afghan-child-refugee-goes-trial-Germany-murder-girlfriend.html,531857,970,text/html
https://www.dailymail.co.uk/news/article-5503471/Horror-Mackay-hair-cut-reduces-woman-tears.html?ico=amp-comments-viewall,520208,961,text/html
https://www.dailymail.co.uk/news/article-5642469/amp/SAS-soldiers-pay-tribute-fallen-comrade-parachute-jump.html,277198,767,text/html
https://www.dailymail.co.uk/news/article-5493809/US-Defense-Secretary-Mattis-arrives-Afghan-capital.html,527297,959,text/html
https://www.dailymail.co.uk/news/article-6615343/The-Projects-Peter-Helliar-Steve-Price-heated-argument-pill-testing.html,546168,974,text/html
https://www.dailymail.co.uk/news/article-5802797/Afghanistans-religious-body-issues-FATWA-banning-suicide-attacks.html,528807,961,text/html
https://www.dailymail.co.uk/news/article-5432993/amp/Lions-rescued-Syria-Iraq-going-new-home.html,281374,766,text/html
https://www.dailymail.co.uk/news/article-5503471/Horror-Mackay-hair-cut-reduces-woman-tears.html?ico=amp-comments-addcomment,520208,961,text/html
https://www.dailymail.co.uk/news/article-5923349/Britain-build-new-fighter-jet-Swedes.html,520346,962,text/html
https://www.dailymail.co.uk/news/article-5614947/Fears-petrol-prices-Australia-rise-airstrikes-Syria.html,547571,974,text/html
https://www.dailymail.co.uk/news/article-5359023/Devon-zoo-alert-tuberculosis-outbreak-antelope.html,553413,1007,text/html
https://www.dailymail.co.uk/news/article-5543743/US-Army-veteran-PTSD-served-two-tours-Afghanistan-DEPORTED-Mexico.html,526917,964,text/html
https://www.dailymail.co.uk/news/article-5707187/9-11-mastermind-tortured-CIA-wants-tell-senators-Trumps-director-pick-Gina-Haskell.html,538265,965,text/html
https://www.dailymail.co.uk/news/article-6622009/amp/From-35-000-ravers-no-arrests-NYE-1999-five-deaths-year-ecstasy-killing-kids.html,304530,763,text/html
https://www.dailymail.co.uk/news/article-6067331/Swedish-Muslim-woman-refused-handshake-job-interview-wins-discrimination-case.html,528325,964,text/html
https://www.dailymail.co.uk/news/article-5505025/Failed-Afghan-asylum-seeker-arrested-killing-girlfriend.html,520336,959,text/html
https://www.dailymail.co.uk/news/article-5500031/Marine-admits-role-hazing-Muslim-recruit-killed-himself.html,529571,965,text/html
https://www.dailymail.co.uk/news/article-5450933/One-legged-Afghan-war-hero-criticised-parking-disabled-spot.html,528101,963,text/html
https://www.dailymail.co.uk/news/article-5432953/President-Assads-forces-launch-new-Syrian-air-strikes.html,191838,196,text/html
https://www.dailymail.co.uk/news/article-6154295/Swedish-election-Anti-immigrant-Sweden-Democrats-votes-party-male-voters.html,567223,980,text/html
https://www.dailymail.co.uk/news/article-5616533/Former-head-Britains-special-forces-says-Assad-doesnt-need-use-gas.html,523845,959,text/html
https://www.dailymail.co.uk/news/article-6193859/Snapchat-queen-boyfriend-killed-jailed-14-years.html,530597,962,text/html
https://www.dailymail.co.uk/news/article-6592413/Now-music-festivals-SHUT-government-revellers-die-drug-overdoses.html,542482,969,text/html
https://www.dailymail.co.uk/news/article-5989573/amp/At-28-killed-suicide-blast-bomber-tries-enter-polling-station-Pakistan.html?ico=amp_articleRelated,311993,766,text/html
https://www.dailymail.co.uk/news/article-6066367/Sweden-gang-war-Masked-man-sent-chilling-warning-one-hour-dozens-cars-set-fire.html,552958,970,text/html
https://www.dailymail.co.uk/news/article-6079177/50-rhino-horns-worth-12m-seized-Malaysia-airport-bound-Vietnam.html,525404,963,text/html
https://www.dailymail.co.uk/news/article-5990933/US-accuses-two-Americans-helping-ISIS-Syria.html?ico=amp-comments-viewall,530362,970,text/html
https://www.dailymail.co.uk/news/article-5853135/Midlands-SAS-soldier-killed-three-Taliban-fighters-death-cave-raid-Afghanistan.html,531824,962,text/html
https://www.dailymail.co.uk/news/article-6011027/Afghan-child-bride-killed-husband-revenge-officials.html,519441,957,text/html
https://www.dailymail.co.uk/news/article-6635173/Inside-Hardcore-Til-Die-festival-five-revellers-overdosed-MDMA.html,203454,220,text/html
https://www.dailymail.co.uk/news/article-5990933/US-accuses-two-Americans-helping-ISIS-Syria.html?ico=amp-comments-addcomment,530362,970,text/html
https://www.dailymail.co.uk/news/article-5497459/Man-fired-blasting-HR-colleague-committed-suicide-site.html,529172,966,text/html
https://www.dailymail.co.uk/news/article-6081769/amp/Children-wearing-niqabs-carrying-wooden-GUNS-parade-Indonesia-independence-day-carnival.html,276432,765,text/html
https://www.dailymail.co.uk/news/article-6149285/Knifeman-arrested-injuring-seven-people-rampage-central-Paris.html,545988,975,text/html
https://www.dailymail.co.uk/news/article-5558039/Hero-Army-sniper-carried-fighting-90-MINUTES-shot-neck.html,541091,966,text/html
https://www.dailymail.co.uk/news/article-5527765/amp/Banker-plunged-death-held-hostage-Iraq.html,277733,767,text/html
https://www.dailymail.co.uk/news/article-5990023/amp/British-jihadis-fight-Syria-prosecuted-TREASON-report-urges.html?ico=amp_articleRelated,279961,763,text/html
https://www.dailymail.co.uk/news/article-6642225/The-true-cost-treating-revellers-music-festivals-revealed-spate-drug-overdoses.html,532407,965,text/html
https://www.dailymail.co.uk/news/article-5815909/Afghan-president-announces-ceasefire-Taliban.html,526877,966,text/html
https://www.dailymail.co.uk/news/article-6335021/EuroMillions-results-Lottery-numbers-Tuesday-October-30.html?ico=amp-comments-viewall,525580,999,text/html
https://www.dailymail.co.uk/news/article-6622009/amp/From-35-000-ravers-no-arrests-NYE-1999-five-deaths-year-ecstasy-killing-kids.html?ico=amp_articleRelated,304530,763,text/html
https://www.dailymail.co.uk/news/article-6091165/Austria-rejects-gay-asylum-seekers-claim-acted-girlish.html,523742,960,text/html
https://www.dailymail.co.uk/news/article-5928365/England-fans-queue-outside-pubs-FIVE-hours-watch-World-Cup-clash-Sweden.html,278233,239,text/html
https://www.dailymail.co.uk/news/article-5501911/Transgender-student-17-pens-heartbreaking-suicide-note-parents.html,531124,969,text/html
https://www.dailymail.co.uk/news/article-6043773/Romanian-driver-tried-smuggle-Afghan-nationals-UK-jailed.html,528531,962,text/html
https://www.dailymail.co.uk/news/article-6201023/Owners-Gothic-country-mansion-Wales-valley-slash-price-750-000.html,158876,172,text/html
https://www.dailymail.co.uk/news/article-6661949/amp/Autistic-teenager-took-life-locked-residential-care-unit-mentally-ill.html?ico=amp_articleRelated,280222,764,text/html
https://www.dailymail.co.uk/news/article-6335021/EuroMillions-results-Lottery-numbers-Tuesday-October-30.html?ico=amp-comments-addcomment,525580,999,text/html
https://www.dailymail.co.uk/news/article-6201453/amp/Bradley-John-school-toilets-sister-hears-ringtone-cubicle-door.html,279515,764,text/html
https://www.dailymail.co.uk/news/article-5929315/Jubilant-fans-celebrate-Englands-goals-pubs-squares-beaches-country.html,318430,243,text/html
https://www.dailymail.co.uk/news/article-5732853/Air-Force-psychologist-forced-veteran-raped-Afghanistan-sex-him.html,526801,963,text/html
https://www.dailymail.co.uk/news/afghanistan/article-6057071/US-commando-dies-explosion-southern-Afghanistan.html,515410,961,text/html
https://www.dailymail.co.uk/news/article-6659291/amp/Girl-11-took-life-viewing-distressing-images-Instagram.html?ico=amp_articleRelated,286289,765,text/html
https://www.dailymail.co.uk/news/article-5498849/Teenager-killed-train-taking-ketamine.html,525103,964,text/html
https://www.dailymail.co.uk/news/article-6200719/Champion-stock-car-driver-revealed-child-rapist-sexually-assaulted-two-girls.html,522397,960,text/html
https://www.dailymail.co.uk/news/article-5995435/amp/Iraqi-Airways-suspends-pilots-fought-flight-food.html,273008,763,text/html
https://www.dailymail.co.uk/news/article-6700705/Mother-Afghan-boy-homemade-Messi-shirt-says-lives-ruined-fame.html,535526,964,text/html
https://www.dailymail.co.uk/news/article-6506691/Green-Beret-says-Fox-News-interview-admitted-killing-Afghan-led-murder-charges.html,563521,985,text/html
https://www.dailymail.co.uk/news/article-5988839/Swedish-student-REFUSES-sit-plane-realising-man-deported.html,533693,964,text/html
https://www.dailymail.co.uk/news/article-5997815/Pictured-Las-Vegas-woman-threw-milkshake-McDonalds-worker-employee-body-slammed-her.html,548149,972,text/html
https://www.dailymail.co.uk/news/article-5405561/Israels-PM-Netanyahu-waves-piece-shot-DRONE.html,571660,1012,text/html
https://www.dailymail.co.uk/news/article-6662417/Bullied-Miss-England-contemplated-suicide-seeing-Instagram-images-glamorised-anorexia.html?ico=amp-comments-addcomment,537833,971,text/html
https://www.dailymail.co.uk/news/article-6663583/Bloodiest-summer-Afghan-hell-hole-claiming-lives.html?ico=amp-comments-viewall,545198,967,text/html
https://www.dailymail.co.uk/news/article-6510731/Trumps-promise-review-case-Green-Beret-murder-suspect-left-legal-experts-FURIOUS.html,566434,984,text/html
https://www.dailymail.co.uk/news/article-6012619/Swedish-Crown-Jewels-STOLEN.html,530862,968,text/html
https://www.dailymail.co.uk/news/article-6258057/EuroMillions-results-Winning-lottery-numbers-Tuesday-October-9.html?ico=amp-comments-addcomment,525601,1003,text/html
https://www.dailymail.co.uk/news/article-6661811/amp/Ofweb-internet-regulator-plans-designed-protect-children-held-Whitehall-rows.html?ico=amp_articleRelated,278369,764,text/html
https://www.dailymail.co.uk/news/article-5505581/Afghan-dad-called-son-Donald-Trump-speaks-abuse-family.html,533270,969,text/html
https://www.dailymail.co.uk/news/article-5407957/amp/German-jihadi-bride-17-jailed-six-years-Iraq.html,276125,767,text/html
https://www.dailymail.co.uk/news/article-6226603/Frenchman-centre-Nobel-Prize-rape-scandal-Sweden-jailed-two-years.html,522749,962,text/html
https://www.dailymail.co.uk/news/article-5997707/Escaped-mental-patient-20-hops-fence-JFK-wanders-taxiways.html,530381,965,text/html
https://www.dailymail.co.uk/news/article-6663583/Bloodiest-summer-Afghan-hell-hole-claiming-lives.html?ico=amp-comments-addcomment,545198,967,text/html
https://www.dailymail.co.uk/news/article-6258057/EuroMillions-results-Winning-lottery-numbers-Tuesday-October-9.html?ico=amp-comments-viewall,525601,1003,text/html
https://www.dailymail.co.uk/news/article-5407737/MI5-watched-CCTV-London-Bridge-terror-loaded-van.html,557042,1007,text/html
https://www.dailymail.co.uk/news/article-6660717/amp/Mother-one-29-brink-taking-life-stopped-daughter-giggled-sleep.html?ico=amp_articleRelated,278951,766,text/html
https://www.dailymail.co.uk/news/article-5710247/Army-sniper-carried-fighting-shot-sells-medal-buy-house.html,533821,964,text/html
https://www.dailymail.co.uk/news/article-6082197/amp/Terrorist-knifeman-attacked-police-station-ashamed-gay-wife-reveals.html,285910,765,text/html
https://www.dailymail.co.uk/news/article-6716669/How-ISIS-brides-lawyer-blamed-Britain-Lee-Rigby-killer.html?ico=amp-comments-addcomment,553409,977,text/html
https://www.dailymail.co.uk/news/article-6138983/Tourists-watch-boat-filled-migrants-wash-Costa-del-Sol.html,537700,965,text/html
https://www.dailymail.co.uk/news/article-6716669/How-ISIS-brides-lawyer-blamed-Britain-Lee-Rigby-killer.html?ico=amp-comments-viewall,553409,977,text/html
https://www.dailymail.co.uk/news/bill_cosby/index.html,688021,1090,text/html
https://www.dailymail.co.uk/news/article-6072241/Westminster-crash-not-act-terror-theres-no-evidence-radicalised.html,547889,970,text/html
https://www.dailymail.co.uk/news/article-6311019/British-family-conned-Swedish-state-4-25million.html,534849,970,text/html
https://www.dailymail.co.uk/news/article-6297775/Afghan-elections-extended-day-polling-stations-hit-deadly-bombing-attacks.html,184533,185,text/html
https://www.dailymail.co.uk/news/article-6292301/amp/Hate-preacher-Anjem-Choudary-got-radical-jail-free-tomorrow.html?ico=amp_articleInlineText,299763,764,text/html
https://www.dailymail.co.uk/news/article-6662417/Bullied-Miss-England-contemplated-suicide-seeing-Instagram-images-glamorised-anorexia.html?ico=amp-comments-viewall,537833,971,text/html
https://www.dailymail.co.uk/news/article-6138827/Trump-claims-Deep-State-Fake-News-going-Crazy-anonymous-NY-Times-op-ed.html,579843,969,text/html
https://www.dailymail.co.uk/news/article-6466069/From-dream-nightmare-Afghan-Little-Messi-forced-flee.html,534263,968,text/html
https://www.dailymail.co.uk/news/article-5941451/EuroMillions-results-National-Lottery-winning-numbers-Tuesday-10th-July-2018-draw.html?ico=amp-comments-viewall,525999,999,text/html
https://www.dailymail.co.uk/news/article-6701227/amp/Bill-Cosby-compares-Nelson-Mandela-Gandhi-comment-prison.html,282106,768,text/html
https://www.dailymail.co.uk/news/article-6139045/amp/Make-Sweden-great-Swedish-anti-immigration-party-adopts-Trumps-slogan-ahead-elections.html,295946,766,text/html
https://www.dailymail.co.uk/news/article-5558417/Night-vision-footage-shows-U-S-special-ops-firefight-ISIS-Khorasan-cell.html,529121,967,text/html
https://www.dailymail.co.uk/news/article-6268953/amp/Lottery-winners-plan-marry-winning-1million-raffle.html,277060,763,text/html
https://www.dailymail.co.uk/news/article-6295047/Who-Anjem-Choudary-prison.html?ico=amp-comments-viewall,554210,1001,text/html
https://www.dailymail.co.uk/news/article-6647719/amp/Brexit-negotiator-Guy-Verhofstadt-says-not-wants.html?ico=amp_articleRelated,292773,767,text/html
https://www.dailymail.co.uk/news/article-5941451/EuroMillions-results-National-Lottery-winning-numbers-Tuesday-10th-July-2018-draw.html?ico=amp-comments-addcomment,525999,999,text/html
https://www.dailymail.co.uk/news/article-5961339/Officials-In-policy-shift-US-open-meeting-Taliban.html,523679,960,text/html
https://www.dailymail.co.uk/news/article-3414624/Nearly-60-fake-claims-against-British-soldiers-dropped-emerges-Iraqi-story-sister-7-killed-troops-suing-damages.html,561292,1010,text/html
https://www.dailymail.co.uk/news/article-6647659/UK-warns-Brexit-divorce-bill-line-no-deal-Irish-backstop.html?ico=amp-comments-addcomment,210787,180,text/html
https://www.dailymail.co.uk/news/article-6219747/New-Jerseys-largest-Powerball-jackpot-winners-spent-money-church-donations-mortgages.html,534329,964,text/html
https://www.dailymail.co.uk/news/article-6293607/amp/Anjem-Choudary-FREED.html?ico=amp_articleInlineText,322963,765,text/html
https://www.dailymail.co.uk/news/article-5515145/Prince-Harry-sprayed-Taliban-bullets-rescuing-soldiers.html,528713,966,text/html
https://www.dailymail.co.uk/news/article-5393545/amp/Fury-Iraqi-refugee-admits-fake-abuse-racket.html,278702,763,text/html
https://www.dailymail.co.uk/news/article-6647659/UK-warns-Brexit-divorce-bill-line-no-deal-Irish-backstop.html?ico=amp-comments-viewall,210787,180,text/html
https://www.dailymail.co.uk/news/article-4801834/amp/Barcelona-terrorists-wanted-kill-big-trucks.html?ico=amp_articleRelated,297344,764,text/html
https://www.dailymail.co.uk/news/article-5654845/Swedish-woman-raped-sexually-assaulted-Afghan-migrant-teenagers-met-outside-bar.html,530964,962,text/html
https://www.dailymail.co.uk/news/article-6295047/Who-Anjem-Choudary-prison.html?ico=amp-comments-addcomment,554210,1001,text/html
https://www.dailymail.co.uk/news/article-5928475/World-Cup-England-Sweden-players-stride-pitch-Samara-ahead-World-Cup-Sweden-clash.html,390021,292,text/html
https://www.dailymail.co.uk/news/article-6082197/amp/Terrorist-knifeman-attacked-police-station-ashamed-gay-wife-reveals.html?ico=amp_articleRelated,285910,765,text/html
https://www.dailymail.co.uk/news/article-5762815/amp/Many-Anglo-families-moved-Opposition-leader-slams-mass-immigration.html,287910,767,text/html
https://www.dailymail.co.uk/news/article-4802644/Inside-flat-Las-Ramblas-jihadi-Moussa-Oukair-lived.html?ico=amp-comments-addcomment,161282,169,text/html
https://www.dailymail.co.uk/news/article-5454405/Car-bomb-explodes-near-Australian-Embassy-convoy-Kabul.html,536826,973,text/html
https://www.dailymail.co.uk/news/article-6714737/Court-documents-DNA-trail-led-Alaska-cold-case-suspect.html?ico=amp-comments-addcomment,542390,968,text/html
https://www.dailymail.co.uk/news/article-6085075/Soldier-plead-guilty-terrorism-help-case.html?ico=amp-comments-viewall,522889,962,text/html
https://www.dailymail.co.uk/news/article-5870963/Swedish-intern-drops-claims-against-former-Wall-Street-boss.html,530669,957,text/html
https://www.dailymail.co.uk/news/article-5696317/amp/How-Prince-Harrys-bid-royal-serve-frontline-25-years-axed.html,277656,766,text/html
https://www.dailymail.co.uk/news/article-6719099/amp/Journalist-watched-serial-killer-Ted-Bundy-die-says-shouldnt-remembered.html?ico=amp_articleRelated,288226,765,text/html
https://www.dailymail.co.uk/news/article-5754115/Official-placed-leave-Afghanistan-bombing-claim.html,529789,960,text/html
https://www.dailymail.co.uk/news/article-4801928/amp/Barcelona-terror-investigators-make-arrest.html?ico=amp_articleRelated,280537,767,text/html
https://www.dailymail.co.uk/news/article-6081769/amp/Children-wearing-niqabs-carrying-wooden-GUNS-parade-Indonesia-independence-day-carnival.html?ico=amp_articleRelated,276432,765,text/html
https://www.dailymail.co.uk/news/article-5757803/Manus-Island-refugee-died-vehicle-history-violence-attacked-doctor.html,526018,963,text/html
https://www.dailymail.co.uk/news/article-4802644/Inside-flat-Las-Ramblas-jihadi-Moussa-Oukair-lived.html?ico=amp-comments-viewall,161282,169,text/html
https://www.dailymail.co.uk/news/article-6714737/Court-documents-DNA-trail-led-Alaska-cold-case-suspect.html?ico=amp-comments-viewall,542390,968,text/html
https://www.dailymail.co.uk/news/article-5594653/Australian-war-veteran-abandoned-defence-force-opening-battle-PTSD.html,535578,964,text/html
https://www.dailymail.co.uk/news/article-5924883/Swedens-WAGS-stay-hotel-ENGLAND-team.html,536437,967,text/html
https://www.dailymail.co.uk/news/article-6085075/Soldier-plead-guilty-terrorism-help-case.html?ico=amp-comments-addcomment,522889,962,text/html
https://www.dailymail.co.uk/news/article-5694383/Prince-Harry-seen-leaving-Ralph-Russo-couturiers-making-Meghans-dress.html,163347,172,text/html
https://www.dailymail.co.uk/news/article-5756461/Pauline-Hanson-accuses-Penny-Wong-playing-Asian-card-taking-offence-Turnbull-minister.html,536043,963,text/html
https://www.dailymail.co.uk/news/article-5572585/UN-probes-reports-harm-civilians-Afghan-airstrike.html,534801,971,text/html
https://www.dailymail.co.uk/news/article-4801696/Eiffel-Tower-goes-dark-Barcelona.html,198795,245,text/html
https://www.dailymail.co.uk/news/article-6696843/amp/Joe-Biden-eulogizes-longest-serving-congressman-history-John-Dingell.html,294067,763,text/html
https://www.dailymail.co.uk/news/article-4800282/amp/PICTURED-Moroccan-man-rented-Barcelona-van.html?ico=amp_articleRelated,413217,777,text/html
https://www.dailymail.co.uk/news/article-5725111/amp/Firebrand-cleric-militia-killed-British-troops-Iraq-War-leads-election-polls.html,277328,764,text/html
https://www.dailymail.co.uk/news/article-5906167/Swedens-new-law-sex-without-consent-rape-comes-effect.html,525455,965,text/html
https://www.dailymail.co.uk/news/article-4801860/British-tourists-caught-beach-attack.html,565495,1012,text/html
https://www.dailymail.co.uk/news/article-5660251/ISIS-blooper-video-terrorists-falling-bad-attempt-martial-arts.html,532524,970,text/html
https://www.dailymail.co.uk/news/article-4800282/amp/PICTURED-Moroccan-man-rented-Barcelona-van.html,413217,777,text/html
https://www.dailymail.co.uk/news/article-6207529/EuroMillions-results-National-Lottery-numbers-Tuesday-25-September.html?ico=amp-comments-viewall,525543,996,text/html
https://www.dailymail.co.uk/news/article-6689717/Walter-Jones-veteran-U-S-congressman-North-Carolina-dies-76.html,528839,962,text/html
https://www.dailymail.co.uk/news/article-6207529/EuroMillions-results-National-Lottery-numbers-Tuesday-25-September.html?ico=amp-comments-addcomment,525543,996,text/html
https://www.dailymail.co.uk/news/article-5433137/amp/Iraqi-court-sentences-15-Turkish-women-death.html,273853,766,text/html
